,Name,Team,Pos,Age,Games Played,Games Started,Pro Bowl,All Pro,Completions,Passing Attempts,Passing Yards,Passing TD,Interceptions,Rushing Attempts,Rushing Yards,Rushing Y/A,Rushing TD,Targets,Receptions,Receiving Yards,Y/R,Receiving TD,Fumbles,Fumbles Lost,Total TD,2PM,2PP,Fantasy Points,PPR,DraftKings Points,FanDuel Points,VBD,Position Rank,Overall Rank
195,Alex Green,GNB,RB,24,12,4,0,0,0,0,0,0,0,135,464,3.44,0,30,18,125,6.94,0,1,0,0,0,0,59,76.9,82.9,67.9,0,57,196
196,Zach Miller,SEA,TE,27,16,15,0,0,0,0,0,0,0,0,0,0,0,53,38,396,10.42,3,1,1,3,0,0,58,93.6,97.6,74.6,0,29,197
197,Michael Jenkins,MIN,WR,30,16,8,0,0,0,0,0,0,0,0,0,0,0,72,40,449,11.23,2,0,0,2,0,0,57,96.9,99.9,76.9,0,74,198
198,Joe Morgan,NOR,WR,24,14,5,0,0,0,0,0,0,0,1,1,1.00,0,21,10,379,37.90,3,0,0,3,0,0,56,66.0,69.0,61.0,0,75,199
199,Tony Scheffler,DET,TE,29,15,4,0,0,0,0,0,0,0,0,0,0,0,85,42,504,12.00,1,0,0,1,0,0,56,98.4,101.4,77.4,0,30,200
200,Doug Baldwin ,SEA,WR,24,14,4,0,0,0,0,0,0,0,0,0,0,0,50,29,366,12.62,3,0,0,3,0,0,55,83.6,86.6,69.1,0,79,201
201,Alshon Jeffery,CHI,WR,22,10,6,0,0,0,0,0,0,0,0,0,0,0,48,24,367,15.29,3,0,0,3,0,0,55,78.7,81.7,66.7,0,77,202
202,Mario Manningham,SFO,WR,26,12,10,0,0,0,0,0,0,0,3,64,21.33,0,57,42,449,10.69,1,2,1,1,0,0,55,97.3,101.3,76.3,0,76,203
203,Tiquan Underwood,TAM,WR,25,14,3,0,0,0,0,0,0,0,1,1,1.00,0,55,28,425,15.18,2,0,0,2,0,0,55,82.6,85.6,68.6,0,78,204
204,Jeff Cumberland,NYJ,TE,25,15,12,0,0,0,0,0,0,0,0,0,0,0,53,29,359,12.38,3,0,0,3,0,0,54,82.9,85.9,68.4,0,31,205
205,Dexter McCluster,KAN,WR,23,16,6,0,0,0,0,0,0,0,12,70,5.83,0,77,52,452,8.69,1,2,2,1,0,0,54,106.2,111.2,80.2,0,80,206
206,Robert Turbin,SEA,RB,23,16,0,0,0,0,0,0,0,0,80,354,4.43,0,23,19,181,9.53,0,0,0,0,0,0,54,72.5,78.5,63.0,0,59,207
207,Beanie Wells ,ARI,RB,24,8,7,0,0,0,0,0,0,0,88,234,2.66,5,1,1,24,24.00,0,1,1,5,0,0,54,54.8,58.8,54.3,0,58,208
208,Kendall Hunter,SFO,RB,24,11,0,0,0,0,0,0,0,0,72,371,5.15,2,12,9,60,6.67,0,1,1,2,0,0,53,62.1,66.1,57.6,0,61,209
209,Rashad Jennings,JAX,RB,27,10,6,0,0,0,0,0,0,0,101,283,2.80,2,26,19,130,6.84,0,3,1,2,1,0,53,72.3,79.3,62.8,0,60,210
210,James Casey,HOU,TE,28,16,9,0,0,0,0,0,0,0,1,6,6.00,0,45,34,330,9.71,3,0,0,3,0,0,52,85.6,88.6,68.6,0,32,211
211,Tony Moeaki,KAN,TE,25,15,14,0,0,0,0,0,0,0,0,0,0,0,56,33,453,13.73,1,0,0,1,0,0,51,84.3,87.3,67.8,0,33,212
212,Earl Bennett,CHI,WR,25,12,4,0,0,0,0,0,0,0,0,0,0,0,49,29,375,12.93,2,0,0,2,0,0,50,78.5,81.5,64.0,0,82,213
213,Austin Pettis,STL,WR,24,14,2,0,0,0,0,0,0,0,0,0,0,0,48,30,261,8.70,4,0,0,4,0,0,50,80.1,83.1,65.1,0,81,214
214,Delanie Walker,SFO,TE,28,16,4,0,0,0,0,0,0,0,0,0,0,0,39,21,344,16.38,3,1,1,3,0,0,50,71.4,75.4,60.9,0,34,215
215,Shaun Draughn,KAN,RB,25,16,0,0,0,0,0,0,0,0,59,233,3.95,2,30,24,158,6.58,0,2,1,2,0,0,49,73.1,80.1,61.1,0,62,216
216,Mike Goodson,OAK,RB,25,12,0,0,0,0,0,0,0,0,35,221,6.31,0,16,16,195,12.19,1,0,0,1,0,0,48,63.6,69.6,55.6,0,63,217
217,Rueben Randle ,NYG,WR,21,16,1,0,0,0,0,0,0,0,0,0,0,0,32,19,298,15.68,3,1,0,3,0,0,48,66.8,69.8,57.3,0,84,218
218,Mohamed Sanu,CIN,WR,23,9,3,0,0,1,1,73,1,0,5,15,3.00,0,25,16,154,9.63,4,0,0,4,0,0,48,63.8,66.8,55.8,0,83,219
219,Justin Forsett,HOU,RB,27,16,0,0,0,0,0,0,0,0,63,374,5.94,1,5,3,38,12.67,0,0,0,1,0,0,47,50.2,53.2,48.7,0,64,220
220,Jacoby Jones,BAL,WR,28,16,3,1,1,0,0,0,0,0,1,6,6.00,0,55,30,406,13.53,1,2,0,4,0,0,47,95.2,98.2,80.2,0,85,221
221,Anthony McCoy,SEA,TE,25,16,5,0,0,0,0,0,0,0,0,0,0,0,28,18,291,16.17,3,0,0,3,0,0,47,65.1,68.1,56.1,0,35,222
222,Travis Benjamin,CLE,WR,23,14,3,0,0,0,0,0,0,0,6,66,11.00,0,37,18,298,16.56,2,1,1,3,0,0,46,70.4,74.4,61.4,0,86,223
223,Harry Douglas,ATL,WR,28,15,1,0,0,0,0,0,0,0,2,4,2.00,0,59,38,395,10.39,1,1,0,1,0,0,46,83.9,86.9,64.9,0,87,224
224,Julian Edelman,NWE,WR,26,9,3,0,0,0,0,0,0,0,4,45,11.25,0,32,21,235,11.19,3,1,1,5,0,0,44,77.0,81.0,66.5,0,89,225
225,Garrett Graham,HOU,RB,26,15,9,0,0,0,0,0,0,0,0,0,0,0,39,28,263,9.39,3,0,0,3,0,0,44,72.3,75.3,58.3,0,65,226
226,Dustin Keller,NYJ,TE,28,8,5,0,0,0,0,0,0,0,0,0,0,0,36,28,317,11.32,2,0,0,2,0,0,44,71.7,74.7,57.7,0,36,227
227,Brady Quinn,KAN,QB,28,10,8,0,0,112,197,1141,2,8,19,66,3.47,0,1,0,0,0,0,1,0,0,0,0,44,44.2,55.2,52.2,0,37,228
228,Jarius Wright,MIN,WR,23,7,1,0,0,0,0,0,0,0,2,11,5.50,0,36,22,310,14.09,2,0,0,2,0,0,44,66.1,69.1,55.1,0,88,229
229,Ryan Broyles,DET,WR,24,10,3,0,0,0,0,0,0,0,0,0,0,0,32,22,310,14.09,2,0,0,2,0,0,43,65.0,68.0,54.0,0,92,230
230,Nate Burleson,DET,WR,31,6,5,0,0,0,0,0,0,0,8,48,6.00,0,43,27,240,8.89,2,0,0,2,1,0,43,69.8,72.8,56.3,0,93,231
231,Riley Cooper,PHI,WR,25,11,5,0,0,0,0,0,0,0,0,0,0,0,47,23,248,10.78,3,0,0,3,0,0,43,65.8,68.8,54.3,0,94,232
232,Ronnie Hillman,DEN,RB,21,14,0,0,0,0,0,0,0,0,85,330,3.88,1,12,10,62,6.20,0,2,1,1,0,0,43,53.2,57.2,48.2,0,66,233
233,Stephen Hill,NYJ,WR,21,11,8,0,0,0,0,0,0,0,0,0,0,0,47,21,252,12.00,3,0,0,3,0,0,43,64.2,67.2,53.7,0,90,234
234,Aldrick Robinson,WAS,WR,24,15,2,0,0,0,0,0,0,0,1,14,14.00,0,19,11,237,21.55,3,0,0,3,0,0,43,54.1,57.1,48.6,0,91,235
235,Brad Smith,BUF,WR,29,15,2,0,0,0,1,0,0,1,14,116,8.29,1,22,14,152,10.86,2,1,0,4,0,0,43,62.8,69.8,56.8,0,95,236
236,Ben Tate,HOU,RB,24,11,0,0,0,0,0,0,0,0,65,279,4.29,2,11,11,49,4.45,0,1,1,2,0,0,43,53.8,57.8,48.3,0,67,237
237,Rob Housler,ARI,TE,24,15,9,0,0,0,0,0,0,0,0,0,0,0,68,45,417,9.27,0,0,0,0,0,0,42,86.7,89.7,64.2,0,37,238
238,Cedric Benson ,GNB,RB,30,5,5,0,0,0,0,0,0,0,71,248,3.49,1,15,14,97,6.93,0,1,0,1,0,0,41,54.5,57.5,47.5,0,69,239
239,Brandon Bolden,NWE,RB,22,10,0,0,0,0,0,0,0,0,56,274,4.89,2,2,2,11,5.50,0,0,0,2,0,0,41,42.5,45.5,41.5,0,68,240
240,Coby Fleener ,IND,TE,24,12,10,0,0,0,0,0,0,0,0,0,0,0,48,26,281,10.81,2,0,0,2,0,0,40,66.1,69.1,53.1,0,38,241
241,Louis Murphy,CAR,WR,25,16,5,0,0,0,0,0,0,0,1,3,3.00,0,61,25,336,13.44,1,1,0,2,0,0,40,70.9,73.9,58.4,0,96,242
242,Montell Owens,JAX,RB,28,13,4,0,0,0,0,0,0,0,42,209,4.98,1,10,8,113,14.13,0,0,0,1,1,0,40,48.2,54.2,44.2,0,71,243
243,Cedric Peerman,CIN,RB,26,14,1,0,0,0,0,0,0,0,36,258,7.17,1,9,9,85,9.44,0,0,0,1,0,0,40,49.3,52.3,44.8,0,70,244
244,Jonathan Baldwin,KAN,WR,23,15,7,0,0,0,0,0,0,0,0,0,0,0,47,20,325,16.25,1,0,0,1,0,0,39,58.5,61.5,48.5,0,100,245
245,T.J. Graham,BUF,WR,23,15,11,0,0,0,0,0,0,0,1,5,5.00,0,58,31,322,10.39,1,0,0,1,0,0,39,69.7,72.7,54.2,0,99,246
246,Devery Henderson,NOR,WR,30,15,9,0,0,0,0,0,0,0,1,13,13.00,0,47,22,316,14.36,1,1,0,1,0,0,39,60.9,63.9,49.9,0,97,247
247,Peyton Hillis,KAN,RB,26,13,2,0,0,0,1,0,0,0,85,309,3.64,1,14,10,62,6.20,0,2,2,1,0,0,39,49.1,54.1,44.1,0,72,248
248,Chaz Schilens,NYJ,WR,27,15,6,0,0,0,0,0,0,0,0,0,0,0,41,28,289,10.32,2,1,1,2,0,0,39,66.9,70.9,52.9,0,98,249
249,Tom Crabtree,GNB,TE,27,14,6,0,0,0,0,0,0,0,0,0,0,0,12,8,203,25.38,3,0,0,3,0,0,38,46.3,49.3,42.3,0,39,250
250,Logan Paulsen,WAS,TE,25,16,10,0,0,0,0,0,0,0,0,0,0,0,38,25,308,12.32,1,0,0,1,0,0,37,61.8,64.8,49.3,0,40,251
251,Lamar Miller,MIA,RB,21,13,1,0,0,0,0,0,0,0,51,250,4.90,1,8,6,45,7.50,0,0,0,1,0,0,36,41.5,44.5,38.5,0,73,252
252,Montario Hardesty,CLE,RB,25,13,1,0,0,0,0,0,0,0,65,271,4.17,1,5,2,16,8.00,0,2,0,1,0,0,35,36.7,39.7,35.7,0,76,253
253,Chris Ivory,NOR,RB,24,6,2,0,0,0,0,0,0,0,40,217,5.43,2,3,2,15,7.50,0,0,0,2,0,0,35,37.2,40.2,36.2,0,74,254
254,William Powell,ARI,RB,24,13,1,0,0,0,0,0,0,0,60,217,3.62,0,25,19,132,6.95,0,2,0,0,0,0,35,53.9,59.9,44.4,0,75,255
255,James Starks,GNB,RB,26,6,2,0,0,0,0,0,0,0,71,255,3.59,1,6,4,31,7.75,0,1,0,1,0,0,35,38.6,41.6,36.6,0,77,256
256,Toby Gerhart ,MIN,RB,25,16,0,0,0,0,0,0,0,0,50,169,3.38,1,27,20,155,7.75,0,2,2,1,0,0,34,54.4,62.4,44.4,0,78,257
257,Craig Stevens,TEN,TE,28,15,15,0,0,0,0,0,0,0,0,0,0,0,33,23,275,11.96,1,2,0,1,0,0,34,56.5,59.5,45.0,0,41,258
258,Charles Clay,MIA,RB,23,14,9,0,0,0,0,0,0,0,0,0,0,0,33,18,212,11.78,2,0,0,2,0,0,33,51.2,54.2,42.2,0,80,259
259,Kirk Cousins ,WAS,QB,24,3,1,0,0,33,48,466,4,3,3,22,7.33,0,0,0,0,0,0,1,0,0,1,0,33,32.8,38.8,35.8,0,38,260
260,Fred Davis,WAS,TE,26,7,7,0,0,0,0,0,0,0,1,1,1.00,0,31,24,325,13.54,0,0,0,0,0,0,33,56.6,59.6,44.6,0,43,261
261,Kellen Davis,CHI,TE,27,16,15,0,0,0,0,0,0,0,0,0,0,0,44,19,229,12.05,2,1,1,2,0,0,33,51.9,55.9,42.4,0,42,262
262,Kevin Smith,DET,RB,26,12,2,0,0,0,0,0,0,0,37,134,3.62,1,16,10,79,7.90,1,0,0,2,0,0,33,43.3,46.3,38.3,0,79,263
263,David Thomas,NOR,TE,29,15,7,0,0,0,0,0,0,0,0,0,0,0,17,11,86,7.82,4,0,0,4,0,0,33,43.6,43.6,38.1,0,44,264
264,Lance Ball,DEN,RB,27,15,0,0,0,0,0,0,0,0,42,158,3.76,1,12,7,61,8.71,1,1,1,2,0,0,32,38.9,42.9,35.4,0,81,265
265,Armon Binns,2TM,WR,23,11,5,0,0,0,0,0,0,0,0,0,0,0,40,24,277,11.54,1,1,1,1,0,0,32,55.7,59.7,43.7,0,103,266
266,Delone Carter ,IND,RB,25,10,0,0,0,0,0,0,0,0,32,122,3.81,3,2,1,13,13.00,0,1,0,3,0,0,32,32.5,35.5,32.0,0,83,267
267,Robert Meachem,SDG,WR,28,15,3,0,0,0,0,0,0,0,1,-6,-6.00,0,32,14,207,14.79,2,0,0,2,0,0,32,46.1,49.1,39.1,0,102,268
268,Eddie Royal,SDG,WR,26,10,2,0,0,0,0,0,0,0,3,22,7.33,0,44,23,234,10.17,1,1,0,1,0,0,32,54.6,57.6,43.1,0,104,269
269,Evan Royster,WAS,RB,25,16,0,0,0,0,0,0,0,0,23,88,3.83,2,23,15,109,7.27,0,0,0,2,0,0,32,46.7,49.7,39.2,0,82,270
270,John Skelton,ARI,QB,24,7,6,0,0,109,201,1132,2,9,4,5,1.25,0,0,0,0,0,0,4,2,0,0,0,32,31.8,45.8,40.8,0,39,271
271,Damian Williams,TEN,WR,24,13,2,0,0,0,0,0,0,0,0,0,0,0,45,30,324,10.80,0,0,0,0,0,0,32,62.4,65.4,47.4,0,101,272
272,Devin Hester,CHI,WR,30,15,5,0,0,0,0,0,0,0,3,6,2.00,0,40,23,242,10.52,1,1,0,1,0,0,31,53.8,56.8,42.3,0,107,273
273,Santonio Holmes,NYJ,WR,28,4,4,0,0,0,0,0,0,0,0,0,0,0,41,20,272,13.60,1,1,1,1,0,0,31,51.2,55.2,41.2,0,105,274
274,Marvin Jones ,CIN,WR,22,11,5,0,0,0,0,0,0,0,3,47,15.67,0,32,18,201,11.17,1,0,0,1,0,0,31,48.8,51.8,39.8,0,106,275
275,Jason Snelling ,ATL,RB,29,16,2,0,0,0,0,0,0,0,18,63,3.50,0,35,31,203,6.55,1,1,1,1,0,0,31,61.6,65.6,46.1,0,84,276
276,Dwayne Harris,DAL,WR,25,16,0,0,0,0,0,0,0,0,0,0,0,0,31,17,222,13.06,1,1,0,2,1,0,30,53.2,56.2,44.7,0,108,277
277,Michael Robinson,SEA,WR,29,16,6,0,0,0,0,0,0,0,12,49,4.08,0,15,13,126,9.69,2,0,0,2,0,0,30,42.5,45.5,36.0,0,109,278
278,Jordan Cameron,CLE,TE,24,14,6,0,0,0,0,0,0,0,0,0,0,0,40,20,226,11.30,1,0,0,1,0,0,29,48.6,51.6,38.6,0,46,279
279,Clay Harbor,PHI,RB,25,14,9,0,0,0,0,0,0,0,0,0,0,0,39,25,186,7.44,2,1,1,2,0,0,29,53.6,57.6,41.1,0,86,280
280,DuJuan Harris,GNB,RB,24,4,2,0,0,0,0,0,0,0,34,157,4.62,2,2,2,17,8.50,0,0,0,2,0,0,29,31.4,34.4,30.4,0,85,281
281,Kyle Williams,SFO,WR,24,11,3,0,0,0,0,0,0,0,4,21,5.25,0,22,14,212,15.14,1,1,0,1,0,0,29,43.3,46.3,36.3,0,110,282
282,Darrel Young,WAS,TE,25,16,8,0,0,0,0,0,0,0,14,60,4.29,0,9,8,109,13.63,2,0,0,2,0,0,29,36.9,39.9,32.9,0,45,283
283,Rashard Mendenhall,PIT,RB,25,6,4,0,0,0,0,0,0,0,51,182,3.57,0,10,9,62,6.89,1,3,1,1,0,0,28,37.4,41.4,32.9,0,87,284
284,Brian Quick,STL,WR,23,15,1,0,0,0,0,0,0,0,0,0,0,0,27,11,156,14.18,2,0,0,2,0,0,28,38.6,41.6,33.1,0,112,285
285,Jordan Shipley,2TM,WR,27,7,2,0,0,0,0,0,0,0,0,0,0,0,39,23,244,10.61,1,1,1,1,0,0,28,51.4,55.4,39.9,0,111,286
286,LeGarrette Blount,TAM,RB,26,13,0,0,0,0,0,0,0,0,41,151,3.68,2,2,1,2,2.00,0,0,0,2,0,0,27,28.3,31.3,27.8,0,88,287
287,Ryan Grant,2TM,RB,30,5,1,0,0,0,0,0,0,0,32,132,4.13,2,2,1,34,34.00,0,1,1,2,0,0,27,27.6,31.6,27.1,0,91,288
288,John Kuhn,GNB,RB,30,14,3,0,0,0,0,0,0,0,23,63,2.74,1,18,15,148,9.87,0,0,0,1,0,0,27,42.1,45.1,34.6,0,90,289
289,Jorvorskie Lane,MIA,RB,25,16,5,0,0,0,0,0,0,0,13,13,1.00,2,12,11,79,7.18,1,3,1,3,1,0,27,38.2,39.2,32.7,0,89,290
290,Tashard Choice,BUF,RB,28,12,0,0,0,0,0,0,0,0,47,193,4.11,1,9,4,9,2.25,0,0,0,1,0,0,26,30.2,33.2,28.2,0,93,291
291,Braylon Edwards,2TM,WR,29,13,4,0,0,0,0,0,0,0,0,0,0,0,35,18,199,11.06,1,0,0,1,0,0,26,43.9,46.9,34.9,0,114,292
292,Derek Hagan,OAK,WR,28,14,2,0,0,0,0,0,0,0,0,0,0,0,36,20,259,12.95,0,0,0,0,0,0,26,45.9,48.9,35.9,0,115,293
293,Terrelle Pryor,OAK,QB,23,3,1,0,0,14,30,155,2,1,10,51,5.10,1,1,1,22,22.00,0,0,0,1,0,0,26,26.5,27.5,27.0,0,40,294
294,Chris Rainey,PIT,RB,24,16,0,0,0,0,0,0,0,0,26,102,3.92,2,22,14,60,4.29,0,4,1,2,0,0,26,40.2,44.2,33.2,0,92,295
295,Dante Rosario,SDG,TE,28,13,2,0,0,0,0,0,0,0,0,0,0,0,18,10,95,9.50,3,1,1,3,0,0,26,35.5,36.5,30.5,0,47,296
296,Micheal Spurlock,2TM,WR,29,14,1,0,0,0,0,0,0,0,0,0,0,0,29,23,200,8.70,1,1,0,3,0,0,26,61.0,64.0,49.5,0,113,297
297,Mohamed Massaquoi,CLE,WR,26,9,5,0,0,0,0,0,0,0,0,0,0,0,33,17,254,14.94,0,0,0,0,0,0,25,42.4,45.4,33.9,0,117,298
298,Jerome Simpson,MIN,WR,26,12,10,0,0,0,0,0,0,0,0,0,0,0,52,26,274,10.54,0,2,1,0,0,0,25,51.4,55.4,38.4,0,116,299
299,Brandon Tate,CIN,WR,25,16,3,0,0,0,0,0,0,0,1,0,0.00,0,25,13,211,16.23,1,4,1,1,0,0,25,38.1,42.1,31.6,0,118,300
